"timestamp","version","phase","row_index","total_rows","issue_key","status","prediction","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","expected_behavior_presence","expected_behavior_quality","observed_behavior_presence","observed_behavior_quality","error_message","model","prompt_version","seed","system_fingerprint","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd"
"2026-07-11T19:57:04","improved","development","70","75","MC-301173","valid_json","Executable","The steps provide a clear and actionable sequence that can be followed to reproduce the intended bug without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5747","0","225","5972","0.00099705"
"2026-07-11T19:57:08","improved","development","71","75","MC-301176","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of the skin not displaying correctly for the player while being visible to others.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5495","0","248","5743","0.00097305"
"2026-07-11T19:57:14","improved","development","72","75","MC-301183","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, detailing the necessary actions and expected outcomes without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5601","0","223","5824","0.00097395"
"2026-07-11T19:57:18","improved","development","73","75","MC-301202","valid_json","Non-Executable","The steps to reproduce do not clearly establish how the copper golem becomes 'frozen' on the sugar cane, as it lacks details on the specific conditions or actions that lead to this state.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5753","0","262","6015","0.00102015"
"2026-07-11T19:57:23","improved","development","74","75","MC-301205","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of loading a transferred world, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5602","0","225","5827","0.00097530"
"2026-07-11T19:57:28","improved","development","75","75","MC-301222","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5406","0","206","5612","0.00093450"
"2026-07-11T20:12:24","improved","holdout","1","38","MC-300143","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5620","0","213","5833","0.00097080"
"2026-07-11T20:12:32","improved","holdout","2","38","MC-300396","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary actions and expected outcomes without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5652","0","240","5892","0.00099180"
"2026-07-11T20:12:43","improved","holdout","3","38","MC-300515","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5463","0","206","5669","0.00094305"
"2026-07-11T20:12:54","improved","holdout","4","38","MC-300516","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5515","0","213","5728","0.00095505"
"2026-07-11T20:13:04","improved","holdout","5","38","MC-300527","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5563","0","217","5780","0.00096465"
"2026-07-11T20:13:07","improved","holdout","6","38","MC-300530","valid_json","Non-Executable","The report does not provide any steps to reproduce the bug, making it impossible to attempt to replicate the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Not Present","Not Applicable","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5031","0","199","5230","0.00087405"
"2026-07-11T20:13:13","improved","holdout","7","38","MC-300572","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5453","0","237","5690","0.00096015"
"2026-07-11T20:13:17","improved","holdout","8","38","MC-300607","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","6154","0","208","6362","0.00104790"
"2026-07-11T20:13:21","improved","holdout","9","38","MC-300620","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5546","0","233","5779","0.00097170"
"2026-07-11T20:13:26","improved","holdout","10","38","MC-300643","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue with the AMD RX 7600 XT graphics card, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","6247","0","242","6489","0.00108225"
"2026-07-11T20:13:33","improved","holdout","11","38","MC-300745","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected observations without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5513","0","238","5751","0.00096975"
"2026-07-11T20:13:40","improved","holdout","12","38","MC-300768","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5290","0","206","5496","0.00091710"
"2026-07-11T20:13:49","improved","holdout","13","38","MC-300778","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5552","0","216","5768","0.00096240"
"2026-07-11T20:13:58","improved","holdout","14","38","MC-300786","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue with Arabic language support in Minecraft, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5641","0","225","5866","0.00098115"
"2026-07-11T20:14:02","improved","holdout","15","38","MC-300806","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the issue regarding the structure block, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5575","0","223","5798","0.00097005"
"2026-07-11T20:14:06","improved","holdout","16","38","MC-300809","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5583","0","211","5794","0.00096405"
"2026-07-11T20:14:10","improved","holdout","17","38","MC-300851","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the intended bug regarding the duplication of angry wolves.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5552","0","226","5778","0.00096840"
"2026-07-11T20:14:15","improved","holdout","18","38","MC-300860","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, allowing for the intended behavior to be tested.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5770","0","229","5999","0.00100290"
"2026-07-11T20:14:19","improved","holdout","19","38","MC-300872","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5592","0","204","5796","0.00096120"
"2026-07-11T20:14:24","improved","holdout","20","38","MC-300877","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary actions and expected observations without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5511","0","231","5742","0.00096525"
"2026-07-11T20:14:33","improved","holdout","21","38","MC-300881","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary actions and expected interactions with the skin preview widget.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5495","0","234","5729","0.00096465"
"2026-07-11T20:14:39","improved","holdout","22","38","MC-300886","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the issue of not being able to fly in Creative mode, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5470","0","244","5714","0.00096690"
"2026-07-11T20:14:50","improved","holdout","23","38","MC-300889","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected outcome without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5468","0","240","5708","0.00096420"
"2026-07-11T20:14:54","improved","holdout","24","38","MC-300894","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, including necessary commands and actions that align with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5715","0","243","5958","0.00100305"
"2026-07-11T20:15:02","improved","holdout","25","38","MC-300898","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5497","0","224","5721","0.00095895"
"2026-07-11T20:15:08","improved","holdout","26","38","MC-300915","valid_json","Executable","The steps provide a clear and actionable sequence that aligns with the original bug intent, allowing for reproducibility of the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5932","0","212","6144","0.00101700"
"2026-07-11T20:15:12","improved","holdout","27","38","MC-300953","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the FPS drop issue, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5794","0","212","6006","0.00099630"
"2026-07-11T20:15:16","improved","holdout","28","38","MC-300980","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug regarding the sneaking control option, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5453","0","223","5676","0.00095175"
"2026-07-11T20:15:21","improved","holdout","29","38","MC-301008","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","6019","0","244","6263","0.00104925"
"2026-07-11T20:15:27","improved","holdout","30","38","MC-301071","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5448","0","231","5679","0.00095580"
"2026-07-11T20:15:32","improved","holdout","31","38","MC-301108","valid_json","Executable","The steps provide a clear and actionable sequence that can be followed to reproduce the intended bug regarding item loss in the enchanting table.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5644","0","242","5886","0.00099180"
"2026-07-11T20:15:36","improved","holdout","32","38","MC-301122","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5518","0","217","5735","0.00095790"
"2026-07-11T20:15:40","improved","holdout","33","38","MC-301128","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of the mouse becoming unresponsive after dying in-game, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5568","0","233","5801","0.00097500"
"2026-07-11T20:15:45","improved","holdout","34","38","MC-301135","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the unintended behavior of Iron Golems.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5479","0","230","5709","0.00095985"
"2026-07-11T20:15:50","improved","holdout","35","38","MC-301157","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5390","0","232","5622","0.00094770"
"2026-07-11T20:15:56","improved","holdout","36","38","MC-301184","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, detailing the setup, actions, and expected observations without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","6094","0","240","6334","0.00105810"
"2026-07-11T20:16:10","improved","holdout","37","38","MC-301234","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5627","0","214","5841","0.00097245"
"2026-07-11T20:16:15","improved","holdout","38","38","MC-301252","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the issue of enchanted items not displaying the purple outline.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5386","0","232","5618","0.00094710"
"2026-07-11T19:58:58","improved","pilot_validation","1","26","MC-300962","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, detailing the setup, actions, and expected outcomes without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5690","0","238","5928","0.00099630"
"2026-07-11T19:59:07","improved","pilot_validation","2","26","MC-299218","valid_json","Non-Executable","Full rubric post-check: the report evaluates jukebox/music-disc audio after a fullscreen transition but never establishes that the relevant playback was active before the transition.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5299","0","209","5508","0.00092025"
"2026-07-11T19:59:17","improved","pilot_validation","3","26","MC-301018","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the intended bug regarding the pause functionality in both Java and Bedrock Editions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5412","0","235","5647","0.00095280"
"2026-07-11T19:59:21","improved","pilot_validation","4","26","MC-300634","valid_json","Non-Executable","The steps to reproduce do not specify the scale, density, or specific interactions that lead to the lag, making it unclear how to consistently reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5403","0","242","5645","0.00095565"
"2026-07-11T19:59:26","improved","pilot_validation","5","26","MC-299909","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the issue of failing to load skin textures, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5729","0","235","5964","0.00100035"
"2026-07-11T19:59:31","improved","pilot_validation","6","26","MC-300861","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5462","0","218","5680","0.00095010"
"2026-07-11T19:59:35","improved","pilot_validation","7","26","MC-300776","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the intended bug regarding elytra and firework mechanics.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5702","0","221","5923","0.00098790"
"2026-07-11T19:59:39","improved","pilot_validation","8","26","MC-300107","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the intended bug regarding the Copper Golem's transformation.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5690","0","219","5909","0.00098490"
"2026-07-11T19:59:43","improved","pilot_validation","9","26","MC-300598","valid_json","Non-Executable","Full rubric post-check: commands are required in default Survival without permission.","Irreproducible","Not Applicable","Wrong Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5382","0","230","5612","0.00094530"
"2026-07-11T19:59:51","improved","pilot_validation","10","26","MC-300539","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5549","0","204","5753","0.00095475"
"2026-07-11T19:59:59","improved","pilot_validation","11","26","MC-301151","valid_json","Executable","The steps provide a clear and actionable sequence that leads to the intended graphical freeze behavior as described in the original report.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5668","0","233","5901","0.00099000"
"2026-07-11T20:00:10","improved","pilot_validation","12","26","MC-300562","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","6240","0","227","6467","0.00107220"
"2026-07-11T20:00:25","improved","pilot_validation","13","26","MC-300836","valid_json","Executable","The steps provide a clear and actionable sequence that leads to the intended bug behavior, allowing for reproduction without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5555","0","236","5791","0.00097485"
"2026-07-11T20:00:30","improved","pilot_validation","14","26","MC-300033","valid_json","Executable","The steps provide a clear and actionable sequence that can be followed to reproduce the item duplication bug as intended.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5738","0","230","5968","0.00099870"
"2026-07-11T20:00:35","improved","pilot_validation","15","26","MC-300774","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the issue of streaming Minecraft in Discord, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5483","0","229","5712","0.00095985"
"2026-07-11T20:00:41","improved","pilot_validation","16","26","MC-300409","valid_json","Non-Executable","The steps do not specify the necessary custom setup or conditions required to reproduce the unusual command block drop from a Zombified Piglin, which is not a standard drop.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5540","0","257","5797","0.00098520"
"2026-07-11T20:00:52","improved","pilot_validation","17","26","MC-300891","valid_json","Non-Executable","The report does not clearly establish the playback state being tested, which is critical for reproducing the issue with the jukebox and the 'Tears' music disc.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5400","0","250","5650","0.00096000"
"2026-07-11T20:01:04","improved","pilot_validation","18","26","MC-300737","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup and actions required to trigger the ConcurrentModificationException.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","6103","0","230","6333","0.00105345"
"2026-07-11T20:01:11","improved","pilot_validation","19","26","MC-301132","valid_json","Executable","The steps provide a clear and actionable sequence that can be followed to reproduce the intended bug regarding item accessibility after being dropped from a height.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5583","0","242","5825","0.00098265"
"2026-07-11T20:01:21","improved","pilot_validation","20","26","MC-300420","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5636","0","211","5847","0.00097200"
"2026-07-11T20:01:26","improved","pilot_validation","21","26","MC-301221","valid_json","Non-Executable","Full rubric post-check: commands are required in default Survival without permission.","Irreproducible","Not Applicable","Wrong Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5629","0","232","5861","0.00098355"
"2026-07-11T20:01:38","improved","pilot_validation","22","26","MC-300973","valid_json","Executable","The steps provide a clear and actionable path to reproduce the intended bug regarding the copper golem's oxidation behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5589","0","221","5810","0.00097095"
"2026-07-11T20:01:42","improved","pilot_validation","23","26","MC-301125","valid_json","Executable","The steps provide a clear and actionable sequence to reproduce the issue of being unable to mine or place blocks, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5408","0","229","5637","0.00094860"
"2026-07-11T20:01:54","improved","pilot_validation","24","26","MC-301203","valid_json","Non-Executable","The steps to reproduce do not specify the exact method of changing the skin in the Minecraft Launcher, which is critical for reproducing the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5502","0","237","5739","0.00096750"
