"timestamp","version","phase","row_index","total_rows","issue_key","status","prediction","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","expected_behavior_presence","expected_behavior_quality","observed_behavior_presence","observed_behavior_quality","error_message","model","prompt_version","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd"
"2026-07-10T16:57:30","improved","full","79","139","MC-300876","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of inconsistent world generation using the same seed.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4532","0","219","4751","0.00081120"
"2026-07-10T16:57:37","improved","full","80","139","MC-300877","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4349","0","210","4559","0.00077835"
"2026-07-10T16:57:41","improved","full","81","139","MC-300881","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue with the skin preview widget, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4333","0","229","4562","0.00078735"
"2026-07-10T16:57:45","improved","full","82","139","MC-300886","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of not being able to fly in Creative mode, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4308","0","222","4530","0.00077940"
"2026-07-10T16:57:49","improved","full","83","139","MC-300889","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected outcome.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4306","0","234","4540","0.00078630"
"2026-07-10T16:57:53","improved","full","84","139","MC-300891","valid_json","Non-Executable","The report does not explicitly establish the playback state being tested, which is critical for reproducing the issue with the jukebox and the 'Tears' music disc.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4238","0","247","4485","0.00078390"
"2026-07-10T16:57:57","improved","full","85","139","MC-300894","valid_json","Executable","The steps provided are clear and actionable, allowing a tester to reproduce the intended bug without missing critical information.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4553","0","226","4779","0.00081855"
"2026-07-10T16:58:00","improved","full","86","139","MC-300898","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4335","0","211","4546","0.00077685"
"2026-07-10T16:58:04","improved","full","87","139","MC-300902","valid_json","Executable","The steps provide a clear and concrete path to reproduce the issue, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4308","0","215","4523","0.00077520"
"2026-07-10T16:58:10","improved","full","88","139","MC-300903","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected observations.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4997","0","218","5215","0.00088035"
"2026-07-10T16:58:14","improved","full","89","139","MC-300905","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4530","0","208","4738","0.00080430"
"2026-07-10T16:58:18","improved","full","90","139","MC-300915","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary actions and expected outcomes without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4770","0","219","4989","0.00084690"
"2026-07-10T16:58:21","improved","full","91","139","MC-300925","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected observations without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4617","0","256","4873","0.00084615"
"2026-07-10T16:58:25","improved","full","92","139","MC-300927","valid_json","Non-Executable","The steps provided do not specify that the game version is Java Edition, which is critical for reproducing the bug as the original report indicates issues in that version.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4435","0","245","4680","0.00081225"
"2026-07-10T16:58:29","improved","full","93","139","MC-300934","valid_json","Executable","The steps provide a clear and actionable sequence that leads to the reported behavior of the game restarting and losing items after a username change.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4338","0","230","4568","0.00078870"
"2026-07-10T16:58:33","improved","full","94","139","MC-300935","valid_json","Executable","The steps provide a clear and actionable path to reproduce the intended bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4491","0","211","4702","0.00080025"
"2026-07-10T16:58:38","improved","full","95","139","MC-300937","valid_json","Non-Executable","The report lacks specific details about the server type and platform, which are necessary to reproduce the issue accurately.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4406","0","227","4633","0.00079710"
"2026-07-10T16:58:41","improved","full","96","139","MC-300943","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of the 'Reduced Debug Info' toggle not functioning as intended.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4241","0","236","4477","0.00077775"
"2026-07-10T16:58:45","improved","full","97","139","MC-300953","valid_json","Executable","The steps provide a clear and actionable path to reproduce the FPS drop issue, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4632","0","217","4849","0.00082500"
"2026-07-10T16:58:50","improved","full","98","139","MC-300957","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of the game freezing and chunks not loading.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4377","0","220","4597","0.00078855"
"2026-07-10T16:58:54","improved","full","99","139","MC-300962","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected outcomes based on the original report.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4528","0","215","4743","0.00080820"
"2026-07-10T16:58:59","improved","full","100","139","MC-300973","valid_json","Executable","The steps provide a clear and actionable path to reproduce the intended bug regarding the copper golem's oxidation behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4427","0","219","4646","0.00079545"
"2026-07-10T16:59:02","improved","full","101","139","MC-300980","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug regarding the sneaking functionality.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4291","0","217","4508","0.00077385"
"2026-07-10T16:59:06","improved","full","102","139","MC-300998","valid_json","Non-Executable","The report lacks any specific steps or actions to reproduce the bug, making it impossible to attempt.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Not Present","Not Applicable","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","3729","0","198","3927","0.00067815"
"2026-07-10T16:59:10","improved","full","103","139","MC-301008","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4857","0","213","5070","0.00085635"
"2026-07-10T16:59:14","improved","full","104","139","MC-301018","valid_json","Executable","The steps provide a clear and actionable path to reproduce the intended bug regarding the pause functionality in Minecraft.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4250","0","220","4470","0.00076950"
"2026-07-10T16:59:18","improved","full","105","139","MC-301045","valid_json","Executable","The steps provide a clear and actionable path to reproduce the reported graphical issues, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4767","0","227","4994","0.00085125"
"2026-07-10T16:59:23","improved","full","106","139","MC-301046","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4539","0","208","4747","0.00080565"
"2026-07-10T16:59:29","improved","full","107","139","MC-301052","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue with the Festive Mash-up Pack, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4127","0","241","4368","0.00076365"
"2026-07-10T16:59:33","improved","full","108","139","MC-301059","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of disappearing torches in a tunnel leading to a cave.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4292","0","239","4531","0.00078720"
"2026-07-10T16:59:37","improved","full","109","139","MC-301071","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected observations.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4286","0","212","4498","0.00077010"
"2026-07-10T16:59:41","improved","full","110","139","MC-301073","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4346","0","212","4558","0.00077910"
"2026-07-10T16:59:45","improved","full","111","139","MC-301076","valid_json","Non-Executable","The steps to reproduce do not clearly specify how to restore the backup using the game's functionality, which is critical for reproducing the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4283","0","236","4519","0.00078405"
"2026-07-10T16:59:50","improved","full","112","139","MC-301106","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4264","0","212","4476","0.00076680"
"2026-07-10T16:59:53","improved","full","113","139","MC-301108","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4482","0","211","4693","0.00079890"
"2026-07-10T16:59:56","improved","full","114","139","MC-301109","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary actions and expected outcomes.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4398","0","229","4627","0.00079710"
"2026-07-10T17:00:00","improved","full","115","139","MC-301111","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4381","0","212","4593","0.00078435"
"2026-07-10T17:00:04","improved","full","116","139","MC-301117","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected observations.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4580","0","212","4792","0.00081420"
"2026-07-10T17:00:08","improved","full","117","139","MC-301122","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4356","0","213","4569","0.00078120"
"2026-07-10T17:00:13","improved","full","118","139","MC-301125","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of being unable to mine or place blocks, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4246","0","233","4479","0.00077670"
"2026-07-10T17:00:18","improved","full","119","139","MC-301128","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of the mouse being unresponsive after dying in-game.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4406","0","226","4632","0.00079650"
"2026-07-10T17:00:21","improved","full","120","139","MC-301131","valid_json","Executable","The steps provide a clear and actionable path to reproduce the floating behavior of spiders in the specified biomes.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4295","0","221","4516","0.00077685"
"2026-07-10T17:00:25","improved","full","121","139","MC-301132","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4421","0","212","4633","0.00079035"
"2026-07-10T17:00:29","improved","full","122","139","MC-301135","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4317","0","214","4531","0.00077595"
"2026-07-10T17:00:32","improved","full","123","139","MC-301141","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup and actions needed to observe the issue with the carpet on transparent blocks.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4424","0","236","4660","0.00080520"
"2026-07-10T17:00:36","improved","full","124","139","MC-301151","valid_json","Executable","The steps provide a clear and actionable path to reproduce the graphical freeze issue, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4506","0","231","4737","0.00081450"
"2026-07-10T17:00:40","improved","full","125","139","MC-301157","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected observations without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4228","0","231","4459","0.00077280"
"2026-07-10T17:00:45","improved","full","126","139","MC-301159","valid_json","Non-Executable","The steps do not provide enough detail about the specific layout and power state of the rail junction, which is critical for reproducing the bug.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4247","0","224","4471","0.00077145"
"2026-07-10T17:00:49","improved","full","127","139","MC-301170","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4315","0","213","4528","0.00077505"
"2026-07-10T17:00:52","improved","full","128","139","MC-301171","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4424","0","237","4661","0.00080580"
"2026-07-10T17:00:56","improved","full","129","139","MC-301173","valid_json","Executable","The steps provide a clear and actionable sequence that can be followed to reproduce the intended bug without requiring additional assumptions.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4585","0","219","4804","0.00081915"
"2026-07-10T17:01:00","improved","full","130","139","MC-301176","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of the skin not displaying correctly for the player while being visible to others.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4333","0","245","4578","0.00079695"
"2026-07-10T17:01:04","improved","full","131","139","MC-301183","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary actions and expected outcomes.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4439","0","211","4650","0.00079245"
"2026-07-10T17:01:09","improved","full","132","139","MC-301184","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected observations.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4932","0","234","5166","0.00088020"
"2026-07-10T17:01:13","improved","full","133","139","MC-301202","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4591","0","228","4819","0.00082545"
"2026-07-10T17:01:17","improved","full","134","139","MC-301203","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of the skin and cape not appearing in-game after changing laptops.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4340","0","220","4560","0.00078300"
"2026-07-10T17:01:22","improved","full","135","139","MC-301205","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of loading a transferred world, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4440","0","221","4661","0.00079860"
"2026-07-10T17:01:28","improved","full","136","139","MC-301221","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup, actions, and observations.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4467","0","233","4700","0.00080985"
"2026-07-10T17:01:32","improved","full","137","139","MC-301222","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4244","0","207","4451","0.00076080"
"2026-07-10T17:01:36","improved","full","138","139","MC-301234","valid_json","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4465","0","212","4677","0.00079695"
"2026-07-10T17:01:39","improved","full","139","139","MC-301252","valid_json","Executable","The steps provide a clear and actionable path to reproduce the issue of enchanted items not displaying the purple outline.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V16_PilotApproved","4224","0","231","4455","0.00077220"
