timestamp,version,phase,row_index,total_rows,issue_key,status,prediction,reason,error_message,model,prompt_version,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd
2026-07-02T21:34:46,raw,full,108,139,MC-301059,valid_json,Non-Executable,"The report describes the symptom of torches disappearing but does not provide specific actions or conditions to reproduce the issue, making it unclear how to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,588,0,61,649,0.00012480
2026-07-02T21:34:49,raw,full,109,139,MC-301071,valid_json,Non-Executable,The report states the symptom of the bug (incorrect sound) but does not provide specific actions or context for reproducing the issue.,,gpt-4o-mini-2024-07-18,v2,561,0,56,617,0.00011775
2026-07-02T21:34:51,raw,full,110,139,MC-301073,valid_json,Executable,"The report provides a concrete action (using a lead on a boat with villagers) and describes the observed incorrect behavior (the iron golem being triggered and charging), allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,611,0,71,682,0.00013425
2026-07-02T21:34:53,raw,full,111,139,MC-301076,valid_json,Non-Executable,"The report states a symptom (not seeing days or biomes) without providing concrete actions or conditions that trigger this issue, making it impossible to reproduce.",,gpt-4o-mini-2024-07-18,v2,565,0,60,625,0.00012075
2026-07-02T21:34:55,raw,full,112,139,MC-301106,valid_json,Non-Executable,"The report states a symptom (the lead disappears) without providing specific actions or conditions that lead to this behavior, making it unclear how to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,573,0,61,634,0.00012255
2026-07-02T21:34:57,raw,full,113,139,MC-301108,valid_json,Executable,The report provides a clear action (starting to enchant without selecting an enchant) and describes the conditions (disconnecting or getting kicked) that lead to the observed behavior (deletion of items and lapis).,,gpt-4o-mini-2024-07-18,v2,599,0,70,669,0.00013185
2026-07-02T21:35:00,raw,full,114,139,MC-301109,valid_json,Non-Executable,"The report describes a symptom of the bug (duplicate items) but does not provide clear, actionable steps to reproduce the issue, such as specific actions or conditions that lead to the bug.",,gpt-4o-mini-2024-07-18,v2,586,0,67,653,0.00012810
2026-07-02T21:35:02,raw,full,115,139,MC-301111,valid_json,Non-Executable,"The report states that breaking an end portal does not destroy it, but it does not provide specific steps or context on how to reproduce the action of breaking the portal or the conditions under which this occurs.",,gpt-4o-mini-2024-07-18,v2,575,0,70,645,0.00012825
2026-07-02T21:35:05,raw,full,116,139,MC-301117,valid_json,Non-Executable,"The report lists items and actions but does not provide clear, concrete steps or context on how to reproduce the issue with the Copper Golem, making it vague and non-executable.",,gpt-4o-mini-2024-07-18,v2,675,0,66,741,0.00014085
2026-07-02T21:35:07,raw,full,117,139,MC-301122,valid_json,Non-Executable,"The report describes the issue with the green player dot on maps but does not provide specific steps or actions to reproduce the problem, making it unclear how to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,583,0,64,647,0.00012585
2026-07-02T21:35:09,raw,full,118,139,MC-301125,valid_json,Non-Executable,"The report states symptoms of being unable to mine or place blocks but does not provide any concrete actions or conditions that trigger this issue, making it impossible to reproduce.",,gpt-4o-mini-2024-07-18,v2,567,0,62,629,0.00012225
2026-07-02T21:35:12,raw,full,119,139,MC-301128,valid_json,Non-Executable,"The report describes a symptom of the issue (mouse not clicking) but does not provide specific actions or conditions that lead to this behavior, making it impossible for someone else to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,590,0,68,658,0.00012930
2026-07-02T21:35:14,raw,full,120,139,MC-301131,valid_json,Non-Executable,"The report states that spiders float in certain biomes but does not provide specific steps or actions to reproduce the issue, making it unclear how to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,547,0,62,609,0.00011925
2026-07-02T21:35:16,raw,full,121,139,MC-301132,valid_json,Non-Executable,"The report describes a symptom of not receiving items but does not provide clear steps or actions to reproduce the issue, making it vague and non-executable.",,gpt-4o-mini-2024-07-18,v2,609,0,60,669,0.00012735
2026-07-02T21:35:19,raw,full,122,139,MC-301135,valid_json,Non-Executable,"The report does not provide any steps, actions, or context to reproduce the issue, only stating that Iron Golems sometimes plant flowers without any details on how to trigger this behavior.",,gpt-4o-mini-2024-07-18,v2,552,0,67,619,0.00012300
2026-07-02T21:35:21,raw,full,123,139,MC-301141,valid_json,Non-Executable,"The report describes a symptom (carpet not staying on the ground) but does not provide specific actions or conditions to reproduce the issue, making it unclear how to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,580,0,66,646,0.00012660
2026-07-02T21:35:23,raw,full,124,139,MC-301151,valid_json,Non-Executable,"The report describes a symptom of the game freezing but does not provide specific actions or conditions that trigger the issue, making it unclear how to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,670,0,61,731,0.00013710
2026-07-02T21:35:26,raw,full,125,139,MC-301157,valid_json,Non-Executable,"The report states that happy ghasts can path find into fire but does not provide specific steps or actions to reproduce the issue, making it unclear how to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,567,0,64,631,0.00012345
2026-07-02T21:35:28,raw,full,126,139,MC-301159,valid_json,Non-Executable,"The report does not provide specific steps or actions to reproduce the issue, only stating that the rail junction fails on a redstone block without detailing how to set up or trigger the problem.",,gpt-4o-mini-2024-07-18,v2,583,0,67,650,0.00012765
2026-07-02T21:35:30,raw,full,127,139,MC-301170,valid_json,Non-Executable,"The report states that 3 Endermen are attacking without providing specific actions or conditions that trigger this behavior, making it unclear how to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,585,0,60,645,0.00012375
2026-07-02T21:35:32,raw,full,128,139,MC-301171,valid_json,Executable,"The report provides a concrete action (holding right click or double right clicking while entering a boat with a chest) that triggers the issue, along with the observed incorrect behavior (the chest GUI opens).",,gpt-4o-mini-2024-07-18,v2,606,0,68,674,0.00013170
2026-07-02T21:35:35,raw,full,129,139,MC-301173,valid_json,Executable,"The report provides a concrete action (breaking a block above you and pressing Q) that triggers the duplication issue, along with the observed behavior and some context about the timing.",,gpt-4o-mini-2024-07-18,v2,648,0,62,710,0.00013440
2026-07-02T21:35:37,raw,full,130,139,MC-301176,valid_json,Non-Executable,"The report states a symptom (skin not showing) without providing concrete actions or conditions to reproduce the issue, making it unclear how to trigger the problem.",,gpt-4o-mini-2024-07-18,v2,596,0,60,656,0.00012540
2026-07-02T21:35:39,raw,full,131,139,MC-301183,valid_json,Non-Executable,"The report describes the issue of Happy Ghasts breaking free from leads but does not provide specific actions or conditions to reproduce the problem, making it unclear how to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,573,0,65,638,0.00012495
2026-07-02T21:35:41,raw,full,132,139,MC-301184,valid_json,Executable,"The report provides clear steps to reproduce the issue, including building a specific setup, placing carpets, and activating the Redstone circuit, along with the observed and expected behaviors.",,gpt-4o-mini-2024-07-18,v2,809,0,62,871,0.00015855
2026-07-02T21:35:44,raw,full,133,139,MC-301202,valid_json,Non-Executable,The report describes symptoms and the state of the game but does not provide clear steps or actions that can be taken to reproduce the issue. Key information about the setup and triggering actions is vague.,,gpt-4o-mini-2024-07-18,v2,662,0,68,730,0.00014010
2026-07-02T21:35:46,raw,full,134,139,MC-301203,valid_json,Non-Executable,"The report describes a symptom of the issue (not seeing capes and skin) but does not provide concrete steps or actions to reproduce the problem, making it unclear how to trigger the issue.",,gpt-4o-mini-2024-07-18,v2,597,0,68,665,0.00013035
2026-07-02T21:35:49,raw,full,135,139,MC-301205,valid_json,Non-Executable,"The report states a symptom ('Failed To Load World Summary') without providing specific actions or conditions that trigger the issue, making it impossible to reproduce.",,gpt-4o-mini-2024-07-18,v2,562,0,59,621,0.00011970
2026-07-02T21:35:50,raw,full,136,139,MC-301221,valid_json,Non-Executable,"The report describes the issue but does not provide specific actions or conditions to trigger the incorrect item light rendering, making it impossible to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,621,0,59,680,0.00012855
2026-07-02T21:35:53,raw,full,137,139,MC-301222,valid_json,Non-Executable,"The report describes a visual issue but does not provide specific actions or conditions to reproduce the bug, making it unclear how to trigger the blue patch on the UI.",,gpt-4o-mini-2024-07-18,v2,578,0,62,640,0.00012390
2026-07-02T21:35:55,raw,full,138,139,MC-301234,valid_json,Non-Executable,"The report describes a symptom of the bug (excessive speed when using /rotate) but does not provide specific steps or actions that a user can take to reproduce the issue, such as the exact setup or conditions needed.",,gpt-4o-mini-2024-07-18,v2,619,0,75,694,0.00013785
2026-07-02T21:35:57,raw,full,139,139,MC-301252,valid_json,Non-Executable,The report states a symptom (enchanted items not showing a purple outline) without providing specific actions or conditions to reproduce the issue.,,gpt-4o-mini-2024-07-18,v2,563,0,56,619,0.00011805
