timestamp,version,phase,row_index,total_rows,issue_key,status,prediction,reason,error_message,model,prompt_version,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd
2026-07-02T21:49:22,improved,full,111,139,MC-301076,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,1584,1536,61,1645,0.00015900
2026-07-02T21:49:24,improved,full,112,139,MC-301106,valid_json,Executable,"The report provides clear and concrete steps to reproduce the bug, including the necessary setup, actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1521,1408,51,1572,0.00015315
2026-07-02T21:49:26,improved,full,113,139,MC-301108,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,1878,1792,53,1931,0.00017910
2026-07-02T21:49:28,improved,full,114,139,MC-301109,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed duplication issue.",,gpt-4o-mini-2024-07-18,v2,1750,1664,53,1803,0.00016950
2026-07-02T21:49:30,improved,full,115,139,MC-301111,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1748,1664,51,1799,0.00016800
2026-07-02T21:49:32,improved,full,116,139,MC-301117,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected observations, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1860,1792,61,1921,0.00018120
2026-07-02T21:49:34,improved,full,117,139,MC-301122,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and observations that can be followed by another person.",,gpt-4o-mini-2024-07-18,v2,1675,1536,53,1728,0.00016785
2026-07-02T21:49:37,improved,full,118,139,MC-301125,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take in the game and the expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1503,1408,53,1556,0.00015165
2026-07-02T21:49:39,improved,full,119,139,MC-301128,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take in the game and the expected outcomes, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,1751,1664,64,1815,0.00017625
2026-07-02T21:49:41,improved,full,120,139,MC-301131,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and conditions necessary to observe the floating behavior of spiders in the specified biomes.",,gpt-4o-mini-2024-07-18,v2,1661,1536,59,1720,0.00016935
2026-07-02T21:49:43,improved,full,121,139,MC-301132,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed issue.",,gpt-4o-mini-2024-07-18,v2,1723,1664,52,1775,0.00016485
2026-07-02T21:49:46,improved,full,122,139,MC-301135,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions necessary to observe the unintended behavior of iron golems planting flowers.",,gpt-4o-mini-2024-07-18,v2,1691,1664,58,1749,0.00016365
2026-07-02T21:49:48,improved,full,123,139,MC-301141,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1819,1792,51,1870,0.00016905
2026-07-02T21:49:50,improved,full,124,139,MC-301151,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected outcome, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1713,1664,61,1774,0.00016875
2026-07-02T21:49:54,improved,full,125,139,MC-301157,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, commands, and conditions necessary to observe the issue.",,gpt-4o-mini-2024-07-18,v2,1467,1408,54,1521,0.00014685
2026-07-02T21:49:57,improved,full,126,139,MC-301159,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,1457,1408,53,1510,0.00014475
2026-07-02T21:49:59,improved,full,127,139,MC-301170,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and conditions to meet, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1588,1536,61,1649,0.00015960
2026-07-02T21:50:01,improved,full,128,139,MC-301171,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed behavior.",,gpt-4o-mini-2024-07-18,v2,1742,1664,52,1794,0.00016770
2026-07-02T21:50:04,improved,full,129,139,MC-301173,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed duplication behavior.",,gpt-4o-mini-2024-07-18,v2,1936,1792,53,1989,0.00018780
2026-07-02T21:50:06,improved,full,130,139,MC-301176,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take within the game and the expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1589,1536,53,1642,0.00015495
2026-07-02T21:50:08,improved,full,131,139,MC-301183,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,1868,1792,53,1921,0.00017760
2026-07-02T21:50:10,improved,full,132,139,MC-301184,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,2150,2048,61,2211,0.00020550
2026-07-02T21:50:13,improved,full,133,139,MC-301202,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed issue with the copper golem and villagers.",,gpt-4o-mini-2024-07-18,v2,1908,0,59,1967,0.00032160
2026-07-02T21:50:15,improved,full,134,139,MC-301203,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take in the Minecraft Launcher and in-game, along with the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1600,1536,61,1661,0.00016140
2026-07-02T21:50:18,improved,full,135,139,MC-301205,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including the necessary setup and actions to trigger the error message 'Failed To Load World Summary'.",,gpt-4o-mini-2024-07-18,v2,1905,1792,59,1964,0.00018675
2026-07-02T21:50:20,improved,full,136,139,MC-301221,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, commands, and conditions necessary to observe the incorrect item light rendering.",,gpt-4o-mini-2024-07-18,v2,1786,1664,57,1843,0.00017730
2026-07-02T21:50:23,improved,full,137,139,MC-301222,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed issue with the GUI.",,gpt-4o-mini-2024-07-18,v2,1466,1408,55,1521,0.00014730
2026-07-02T21:50:25,improved,full,138,139,MC-301234,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and actions that can be followed to observe the issue.",,gpt-4o-mini-2024-07-18,v2,1792,1664,54,1846,0.00017640
2026-07-02T21:50:27,improved,full,139,139,MC-301252,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and actions to take in the game.",,gpt-4o-mini-2024-07-18,v2,1471,1408,51,1522,0.00014565
