"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-300836","Executable","The report provides a clear description of the actions taken and the resulting bug behavior, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the actions taken and the resulting bug behavior, allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior of being able to sleep in the bed after regaining power is clearly stated.","Present","Sufficient","The report describes the observed behavior of the bed being marked as occupied, which is clear and understandable.","The report effectively outlines the steps taken and the resulting bug, making it actionable for reproduction attempts.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1853","0","211","2064","0.00040455","2026-07-10T16:13:59","{
  ""issue_key"": ""MC-300836"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the actions taken and the resulting bug behavior, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of being able to sleep in the bed after regaining power is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the bed being marked as occupied, which is clear and understandable.""
  },
  ""overall_reason"": ""The report effectively outlines the steps taken and the resulting bug, making it actionable for reproduction attempts.""
}"
"MC-300843","Non-Executable","The report describes a symptom of the locator bar glitching but does not provide enough detail on how to trigger this behavior or the specific conditions under which it occurs.","Irreproducible","Not Applicable","Missing Information","The report describes a symptom of the locator bar glitching but does not provide enough detail on how to trigger this behavior or the specific conditions under which it occurs.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes the observed behavior of the locator bar glitching when sitting beside another player on a happy ghast.","The report lacks critical information on how to reproduce the bug, making it non-executable despite providing a clear description of the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1813","0","228","2041","0.00040875","2026-07-10T16:14:02","{
  ""issue_key"": ""MC-300843"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes a symptom of the locator bar glitching but does not provide enough detail on how to trigger this behavior or the specific conditions under which it occurs.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the locator bar glitching when sitting beside another player on a happy ghast.""
  },
  ""overall_reason"": ""The report lacks critical information on how to reproduce the bug, making it non-executable despite providing a clear description of the observed behavior.""
}"
"MC-300844","Non-Executable","The report describes the symptom of the skeleton's bow floating under its hand but does not provide enough detail on how to trigger or observe this behavior.","Irreproducible","Not Applicable","Missing Information","The report describes the symptom of the skeleton's bow floating under its hand but does not provide enough detail on how to trigger or observe this behavior.","Not Present","Not Applicable","There is no explicit expected behavior stated in the report.","Present","Sufficient","The report clearly describes the observed behavior of the skeleton's bow floating under its hand.","The report identifies a visual bug with the skeleton's bow but lacks critical information on how to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1785","0","218","2003","0.00039855","2026-07-10T16:14:06","{
  ""issue_key"": ""MC-300844"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes the symptom of the skeleton's bow floating under its hand but does not provide enough detail on how to trigger or observe this behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no explicit expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the observed behavior of the skeleton's bow floating under its hand.""
  },
  ""overall_reason"": ""The report identifies a visual bug with the skeleton's bow but lacks critical information on how to reproduce the issue, making it non-executable.""
}"
"MC-300845","Non-Executable","The report does not specify how to trigger the loading screen issue, making it unclear how to reproduce the bug.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the loading screen issue, making it unclear how to reproduce the bug.","Not Present","Not Applicable","The report does not state what the expected behavior should be when starting Minecraft.","Present","Sufficient","The report describes the game being stuck on the loading screen and the need to restart the PC or use Alt + F4.","The report lacks critical information on how to reproduce the bug, which prevents it from being classified as executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1806","0","216","2022","0.00040050","2026-07-10T16:14:11","{
  ""issue_key"": ""MC-300845"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the loading screen issue, making it unclear how to reproduce the bug.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not state what the expected behavior should be when starting Minecraft.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the game being stuck on the loading screen and the need to restart the PC or use Alt + F4.""
  },
  ""overall_reason"": ""The report lacks critical information on how to reproduce the bug, which prevents it from being classified as executable.""
}"
"MC-300851","Non-Executable","The report does not provide sufficient detail on how to trigger the duplication of angry wolves, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not provide sufficient detail on how to trigger the duplication of angry wolves, making it unclear how to reproduce the issue.","Not Present","Not Applicable","There is no explicit expected behavior stated in the report.","Not Present","Not Applicable","The report does not describe any actual behavior or outcome that occurred.","The report lacks critical details needed to reproduce the bug, including the specific conditions or actions that lead to the duplication of angry wolves.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1796","0","210","2006","0.00039540","2026-07-10T16:14:14","{
  ""issue_key"": ""MC-300851"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not provide sufficient detail on how to trigger the duplication of angry wolves, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no explicit expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not describe any actual behavior or outcome that occurred.""
  },
  ""overall_reason"": ""The report lacks critical details needed to reproduce the bug, including the specific conditions or actions that lead to the duplication of angry wolves.""
}"
"MC-300860","Non-Executable","The report lacks clear details on how to trigger the bug, such as specific actions or commands needed to replicate the enchantment behavior.","Irreproducible","Not Applicable","Missing Information","The report lacks clear details on how to trigger the bug, such as specific actions or commands needed to replicate the enchantment behavior.","Not Present","Not Applicable","The report does not explicitly state what the expected outcome should be.","Present","Sufficient","The report describes the observed behavior of obtaining enchantments on items, but lacks clarity on the process.","The report describes an interesting behavior but does not provide enough actionable details to reproduce the issue effectively.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1891","0","211","2102","0.00041025","2026-07-10T16:14:18","{
  ""issue_key"": ""MC-300860"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks clear details on how to trigger the bug, such as specific actions or commands needed to replicate the enchantment behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected outcome should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of obtaining enchantments on items, but lacks clarity on the process.""
  },
  ""overall_reason"": ""The report describes an interesting behavior but does not provide enough actionable details to reproduce the issue effectively.""
}"
"MC-300861","Non-Executable","The report does not specify how to trigger the infinite block respawn behavior, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the infinite block respawn behavior, making it unclear how to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes that blocks respawn after destruction and do not fall, which is clear enough to understand.","The report lacks critical information on how to reproduce the bug, despite providing a clear description of the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1797","0","213","2010","0.00039735","2026-07-10T16:14:21","{
  ""issue_key"": ""MC-300861"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the infinite block respawn behavior, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that blocks respawn after destruction and do not fall, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report lacks critical information on how to reproduce the bug, despite providing a clear description of the observed behavior.""
}"
"MC-300872","Non-Executable","The report lacks specific details on how to consistently trigger the bug, as it mentions the behavior occurs randomly without clear steps.","Irreproducible","Not Applicable","Missing Information","The report lacks specific details on how to consistently trigger the bug, as it mentions the behavior occurs randomly without clear steps.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when dealing damage while sprinting.","Present","Sufficient","The report describes the observed behavior of the sprint speed being reduced to walking speed after dealing damage.","The report describes a bug but lacks clear steps to reproduce it, making it non-executable despite providing sufficient observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1867","0","219","2086","0.00041145","2026-07-10T16:14:25","{
  ""issue_key"": ""MC-300872"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks specific details on how to consistently trigger the bug, as it mentions the behavior occurs randomly without clear steps.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when dealing damage while sprinting.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the sprint speed being reduced to walking speed after dealing damage.""
  },
  ""overall_reason"": ""The report describes a bug but lacks clear steps to reproduce it, making it non-executable despite providing sufficient observed behavior.""
}"
"MC-300874","Executable","The report provides a clear description of the bug behavior involving neutral/hostile mobs and a tamed wolf, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug behavior involving neutral/hostile mobs and a tamed wolf, allowing for an attempt to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the bug occurs.","Present","Sufficient","The report describes the observed behavior of mobs turning to look at the wolf for a brief moment, which is clear enough to understand.","The report is actionable and provides enough detail to attempt reproduction, but it lacks a clear expected behavior statement.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1835","0","224","2059","0.00040965","2026-07-10T16:14:28","{
  ""issue_key"": ""MC-300874"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug behavior involving neutral/hostile mobs and a tamed wolf, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the bug occurs.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of mobs turning to look at the wolf for a brief moment, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report is actionable and provides enough detail to attempt reproduction, but it lacks a clear expected behavior statement.""
}"
"MC-300875","Executable","The report provides a clear description of the action (breaking a gold-related block) and the intended bug behavior (Piglin Brutes not being aggravated), allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the action (breaking a gold-related block) and the intended bug behavior (Piglin Brutes not being aggravated), allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior is clearly stated as Piglin Brutes should be aggravated when a gold-related block is broken, which aligns with Minecraft mechanics.","Present","Sufficient","The observed behavior is clearly described as Piglin Brutes not being aggravated, providing a clear outcome to understand the issue.","The report is actionable and provides enough detail to attempt reproduction, with clear expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1788","0","238","2026","0.00041100","2026-07-10T16:14:31","{
  ""issue_key"": ""MC-300875"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the action (breaking a gold-related block) and the intended bug behavior (Piglin Brutes not being aggravated), allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated as Piglin Brutes should be aggravated when a gold-related block is broken, which aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described as Piglin Brutes not being aggravated, providing a clear outcome to understand the issue.""
  },
  ""overall_reason"": ""The report is actionable and provides enough detail to attempt reproduction, with clear expected and observed behaviors.""
}"
"MC-300876","Non-Executable","The report describes the issue of world generation differences but lacks specific details on how to reproduce the behavior, such as the exact seed or conditions under which the differences occur.","Irreproducible","Not Applicable","Missing Information","The report describes the issue of world generation differences but lacks specific details on how to reproduce the behavior, such as the exact seed or conditions under which the differences occur.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when using the same seed.","Present","Sufficient","The report describes that trees and structures can appear differently when using the same seed, which is a clear observation.","The report identifies an issue with world generation but does not provide enough information to reproduce the bug, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1841","0","231","2072","0.00041475","2026-07-10T16:14:35","{
  ""issue_key"": ""MC-300876"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes the issue of world generation differences but lacks specific details on how to reproduce the behavior, such as the exact seed or conditions under which the differences occur.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when using the same seed.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that trees and structures can appear differently when using the same seed, which is a clear observation.""
  },
  ""overall_reason"": ""The report identifies an issue with world generation but does not provide enough information to reproduce the bug, making it non-executable.""
}"
"MC-300877","Executable","The report provides a clear description of the bug, indicating that experience is dropped when mining quartz but not counted towards the player's level, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug, indicating that experience is dropped when mining quartz but not counted towards the player's level, allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior is clearly stated as experience being counted towards the player's level when mining quartz, which aligns with Minecraft mechanics.","Present","Sufficient","The observed behavior is clearly described, indicating that experience is dropped but not counted, providing enough detail to understand the issue.","The report is actionable and provides sufficient detail to attempt reproduction of the bug, with clear expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1795","0","233","2028","0.00040905","2026-07-10T16:14:38","{
  ""issue_key"": ""MC-300877"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug, indicating that experience is dropped when mining quartz but not counted towards the player's level, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated as experience being counted towards the player's level when mining quartz, which aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described, indicating that experience is dropped but not counted, providing enough detail to understand the issue.""
  },
  ""overall_reason"": ""The report is actionable and provides sufficient detail to attempt reproduction of the bug, with clear expected and observed behaviors.""
}"
"MC-300881","Executable","The report provides a clear description of the intended action (reporting a player skin) and the observed issue (the widget is no longer interactive), allowing for an attempt to reproduce the bug.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the intended action (reporting a player skin) and the observed issue (the widget is no longer interactive), allowing for an attempt to reproduce the bug.","Present","Accurate","The expected behavior is clearly stated as being able to drag the mouse to move the player entity, which aligns with the mechanics of the game.","Present","Sufficient","The report describes the observed behavior of the widget being non-interactive, which is clear and understandable.","The report is actionable and provides enough detail for an evaluator to attempt to reproduce the bug, with clear expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1824","0","239","2063","0.00041700","2026-07-10T16:14:43","{
  ""issue_key"": ""MC-300881"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the intended action (reporting a player skin) and the observed issue (the widget is no longer interactive), allowing for an attempt to reproduce the bug.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated as being able to drag the mouse to move the player entity, which aligns with the mechanics of the game.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the widget being non-interactive, which is clear and understandable.""
  },
  ""overall_reason"": ""The report is actionable and provides enough detail for an evaluator to attempt to reproduce the bug, with clear expected and observed behaviors.""
}"
"MC-300886","Non-Executable","The report does not specify how the player is attempting to fly in creative mode, which is critical for reproducing the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the player is attempting to fly in creative mode, which is critical for reproducing the issue.","Present","Accurate","The expected behavior of being able to fly in creative mode is clearly stated.","Present","Sufficient","The report describes the observed behavior of jumping instead of flying, which is clear enough to understand.","The report lacks critical details on how the player is attempting to fly, making it non-executable despite clearly stating the expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1828","0","219","2047","0.00040560","2026-07-10T16:14:46","{
  ""issue_key"": ""MC-300886"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the player is attempting to fly in creative mode, which is critical for reproducing the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of being able to fly in creative mode is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of jumping instead of flying, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report lacks critical details on how the player is attempting to fly, making it non-executable despite clearly stating the expected and observed behaviors.""
}"
"MC-300889","Executable","The report provides enough information to understand that a pumpkin can be carved with any object, which allows for an attempt to reproduce the behavior.","Not Assessed","Not Applicable","Not Applicable","The report provides enough information to understand that a pumpkin can be carved with any object, which allows for an attempt to reproduce the behavior.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when carving a pumpkin.","Present","Sufficient","The report describes that a pumpkin can be carved by hand or with any object, indicating the observed behavior.","The report is executable as it describes the bug behavior clearly, but it lacks an explicit expected outcome.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1816","0","214","2030","0.00040080","2026-07-10T16:14:50","{
  ""issue_key"": ""MC-300889"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides enough information to understand that a pumpkin can be carved with any object, which allows for an attempt to reproduce the behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when carving a pumpkin.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that a pumpkin can be carved by hand or with any object, indicating the observed behavior.""
  },
  ""overall_reason"": ""The report is executable as it describes the bug behavior clearly, but it lacks an explicit expected outcome.""
}"
"MC-300891","Non-Executable","The report does not specify how the music disc 'tears' is used or the conditions under which the jukebox's playing state is observed.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the music disc 'tears' is used or the conditions under which the jukebox's playing state is observed.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes that the music disc does not set the jukebox's playing blockstate.","The report identifies a symptom but lacks critical details on how to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1803","0","215","2018","0.00039945","2026-07-10T16:14:53","{
  ""issue_key"": ""MC-300891"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the music disc 'tears' is used or the conditions under which the jukebox's playing state is observed.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that the music disc does not set the jukebox's playing blockstate.""
  },
  ""overall_reason"": ""The report identifies a symptom but lacks critical details on how to reproduce the issue, making it non-executable.""
}"
"MC-300894","Executable","The report provides a clear description of the actions taken to reproduce the bug, including the command used to set the age of the Happy Ghast and the observed rendering issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the actions taken to reproduce the bug, including the command used to set the age of the Happy Ghast and the observed rendering issue.","Present","Accurate","The report explicitly states that the harness layer should render correctly for the Baby Happy Ghast, which aligns with expected Minecraft mechanics.","Present","Sufficient","The report describes the observed behavior of the harness layer disappearing and the incorrect scaling when viewed from inside the Baby Happy Ghast, providing enough detail to understand the issue.","The report is actionable and provides sufficient detail for another evaluator to attempt to reproduce the bug, while also clearly stating the expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1893","0","248","2141","0.00043275","2026-07-10T16:14:56","{
  ""issue_key"": ""MC-300894"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the actions taken to reproduce the bug, including the command used to set the age of the Happy Ghast and the observed rendering issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The report explicitly states that the harness layer should render correctly for the Baby Happy Ghast, which aligns with expected Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the harness layer disappearing and the incorrect scaling when viewed from inside the Baby Happy Ghast, providing enough detail to understand the issue.""
  },
  ""overall_reason"": ""The report is actionable and provides sufficient detail for another evaluator to attempt to reproduce the bug, while also clearly stating the expected and observed behaviors.""
}"
"MC-300898","Executable","The report provides a clear description of the bug behavior, indicating that wearing Netherite armor results in it appearing as Diamond armor, which allows for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug behavior, indicating that wearing Netherite armor results in it appearing as Diamond armor, which allows for an attempt to reproduce the issue.","Present","Accurate","The expected behavior is clearly stated as the Netherite armor should not appear as Diamond armor, which aligns with Minecraft mechanics.","Present","Sufficient","The observed behavior is clearly described, indicating that the Netherite armor incorrectly appears as Diamond armor, providing enough detail to understand the issue.","The report is actionable and provides sufficient detail to attempt reproduction of the bug, with clear expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1818","0","236","2054","0.00041430","2026-07-10T16:15:00","{
  ""issue_key"": ""MC-300898"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug behavior, indicating that wearing Netherite armor results in it appearing as Diamond armor, which allows for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated as the Netherite armor should not appear as Diamond armor, which aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described, indicating that the Netherite armor incorrectly appears as Diamond armor, providing enough detail to understand the issue.""
  },
  ""overall_reason"": ""The report is actionable and provides sufficient detail to attempt reproduction of the bug, with clear expected and observed behaviors.""
}"
