"timestamp","version","phase","row_index","total_rows","issue_key","status","prediction","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","expected_behavior_presence","expected_behavior_quality","observed_behavior_presence","observed_behavior_quality","error_message","model","prompt_version","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd"
"2026-07-10T16:14:28","raw","full","77","139","MC-300874","valid_json","Executable","The report provides a clear description of the bug behavior involving neutral/hostile mobs and a tamed wolf, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1835","0","224","2059","0.00040965"
"2026-07-10T16:14:31","raw","full","78","139","MC-300875","valid_json","Executable","The report provides a clear description of the action (breaking a gold-related block) and the intended bug behavior (Piglin Brutes not being aggravated), allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1788","0","238","2026","0.00041100"
"2026-07-10T16:14:35","raw","full","79","139","MC-300876","valid_json","Non-Executable","The report describes the issue of world generation differences but lacks specific details on how to reproduce the behavior, such as the exact seed or conditions under which the differences occur.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1841","0","231","2072","0.00041475"
"2026-07-10T16:14:38","raw","full","80","139","MC-300877","valid_json","Executable","The report provides a clear description of the bug, indicating that experience is dropped when mining quartz but not counted towards the player's level, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1795","0","233","2028","0.00040905"
"2026-07-10T16:14:43","raw","full","81","139","MC-300881","valid_json","Executable","The report provides a clear description of the intended action (reporting a player skin) and the observed issue (the widget is no longer interactive), allowing for an attempt to reproduce the bug.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1824","0","239","2063","0.00041700"
"2026-07-10T16:14:46","raw","full","82","139","MC-300886","valid_json","Non-Executable","The report does not specify how the player is attempting to fly in creative mode, which is critical for reproducing the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1828","0","219","2047","0.00040560"
"2026-07-10T16:14:50","raw","full","83","139","MC-300889","valid_json","Executable","The report provides enough information to understand that a pumpkin can be carved with any object, which allows for an attempt to reproduce the behavior.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1816","0","214","2030","0.00040080"
"2026-07-10T16:14:53","raw","full","84","139","MC-300891","valid_json","Non-Executable","The report does not specify how the music disc 'tears' is used or the conditions under which the jukebox's playing state is observed.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1803","0","215","2018","0.00039945"
"2026-07-10T16:14:56","raw","full","85","139","MC-300894","valid_json","Executable","The report provides a clear description of the actions taken to reproduce the bug, including the command used to set the age of the Happy Ghast and the observed rendering issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1893","0","248","2141","0.00043275"
"2026-07-10T16:15:00","raw","full","86","139","MC-300898","valid_json","Executable","The report provides a clear description of the bug behavior, indicating that wearing Netherite armor results in it appearing as Diamond armor, which allows for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1818","0","236","2054","0.00041430"
"2026-07-10T16:15:04","raw","full","87","139","MC-300902","valid_json","Executable","The report provides a clear description of the bug behavior related to the anvil GUI, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1824","0","225","2049","0.00040860"
"2026-07-10T16:15:07","raw","full","88","139","MC-300903","valid_json","Executable","The report provides a clear description of the intended behavior, the setup with Copper Golems and chests, and the observed issue with item sorting, allowing for an attempt to reproduce the bug.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","2036","0","245","2281","0.00045240"
"2026-07-10T16:15:12","raw","full","89","139","MC-300905","valid_json","Non-Executable","The report does not provide a clear method to trigger the bug, making it impossible to reproduce.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1897","0","206","2103","0.00040815"
"2026-07-10T16:15:16","raw","full","90","139","MC-300915","valid_json","Executable","The report provides a clear description of the actions taken and the resulting behavior, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1952","0","214","2166","0.00042120"
"2026-07-10T16:15:19","raw","full","91","139","MC-300925","valid_json","Executable","The report provides a clear description of how to set up the scenario and what actions to take to observe the bug.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1963","0","216","2179","0.00042405"
"2026-07-10T16:15:25","raw","full","92","139","MC-300927","valid_json","Non-Executable","The report does not specify how to trigger the issue or the specific actions taken before encountering the bug.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1830","0","210","2040","0.00040050"
"2026-07-10T16:15:34","raw","full","93","139","MC-300934","valid_json","Non-Executable","The report lacks specific details on how to reproduce the issue, such as the exact steps taken after changing the Minecraft name and the conditions under which the game restarted.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1850","0","237","2087","0.00041970"
"2026-07-10T16:15:39","raw","full","94","139","MC-300935","valid_json","Non-Executable","The report lacks clear details on how to trigger the bug, specifically the conditions under which the redstone torch flickers and the launcher does not throw the projectile.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1850","0","241","2091","0.00042210"
"2026-07-10T16:15:43","raw","full","95","139","MC-300937","valid_json","Non-Executable","The report does not specify the exact steps taken to attempt unlocking the achievement, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1828","0","226","2054","0.00040980"
"2026-07-10T16:15:46","raw","full","96","139","MC-300943","valid_json","Non-Executable","The report does not specify how to access the settings or the context in which the issue occurs, making it unclear how to reproduce the bug.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1803","0","225","2028","0.00040545"
"2026-07-10T16:15:50","raw","full","97","139","MC-300953","valid_json","Non-Executable","The report describes a performance issue but lacks specific details on how to reproduce the problem, such as the exact settings or actions taken that led to the fps drop.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1889","0","215","2104","0.00041235"
"2026-07-10T16:15:54","raw","full","98","139","MC-300957","valid_json","Non-Executable","The report describes a frozen game state but lacks specific details on how to trigger this issue, such as actions taken before the freeze or specific conditions in the world.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1788","0","228","2016","0.00040500"
"2026-07-10T16:15:59","raw","full","99","139","MC-300962","valid_json","Executable","The report provides a clear description of the actions taken and the conditions under which the bug occurs, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1888","0","218","2106","0.00041400"
"2026-07-10T16:16:04","raw","full","100","139","MC-300973","valid_json","Non-Executable","The report does not specify how to properly observe the oxidation of the copper golem, lacking critical details about the command's context or the state of the golem.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1817","0","216","2033","0.00040215"
"2026-07-10T16:16:08","raw","full","101","139","MC-300980","valid_json","Non-Executable","The report does not specify how to trigger the bug or the exact settings used, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1808","0","208","2016","0.00039600"
"2026-07-10T16:16:11","raw","full","102","139","MC-300998","valid_json","Non-Executable","The report lacks any specific details about the bug, including the intended behavior, actions, or context needed to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Not Present","Not Applicable","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1773","0","195","1968","0.00038295"
"2026-07-10T16:16:15","raw","full","103","139","MC-301008","valid_json","Executable","The report provides a clear description of the actions taken and the expected versus observed outcomes, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","2035","0","227","2262","0.00044145"
"2026-07-10T16:16:20","raw","full","104","139","MC-301018","valid_json","Non-Executable","The report does not specify how to trigger the pause action or the context in which the issue occurs.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1793","0","204","1997","0.00039135"
"2026-07-10T16:16:23","raw","full","105","139","MC-301045","valid_json","Executable","The report provides a clear description of how to reproduce the bug by joining a multiplayer server with resource packs enabled on a device with Intel core graphics.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1982","0","221","2203","0.00042990"
"2026-07-10T16:16:26","raw","full","106","139","MC-301046","valid_json","Non-Executable","The report describes an error message but does not provide enough context on how to trigger the bug or the specific actions leading to the error.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1892","0","206","2098","0.00040740"
"2026-07-10T16:16:30","raw","full","107","139","MC-301052","valid_json","Non-Executable","The report does not specify how to trigger the issue with the festive mashup pack, making it unclear how to reproduce the problem.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1821","0","214","2035","0.00040155"
"2026-07-10T16:16:34","raw","full","108","139","MC-301059","valid_json","Executable","The report provides enough detail about placing torches in a tunnel and observing their disappearance, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1824","0","210","2034","0.00039960"
"2026-07-10T16:16:38","raw","full","109","139","MC-301071","valid_json","Executable","The report provides a clear description of the bug behavior related to placing and breaking fence gates, which allows for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1797","0","211","2008","0.00039615"
"2026-07-10T16:16:42","raw","full","110","139","MC-301073","valid_json","Non-Executable","The report lacks critical details on how to trigger the behavior, such as the specific actions taken with the lead and the boat setup.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1847","0","217","2064","0.00040725"
"2026-07-10T16:16:46","raw","full","111","139","MC-301076","valid_json","Non-Executable","The report does not specify how the backup was used or what specific actions led to the inability to see days or biomes.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1801","0","213","2014","0.00039795"
"2026-07-10T16:16:51","raw","full","112","139","MC-301106","valid_json","Executable","The report provides a clear description of the bug involving the copper golem and the lead disappearing when it turns into a statue while leashed, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1809","0","237","2046","0.00041355"
"2026-07-10T16:16:55","raw","full","113","139","MC-301108","valid_json","Executable","The report provides a clear description of the actions leading to the bug, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1835","0","209","2044","0.00040065"
"2026-07-10T16:16:59","raw","full","114","139","MC-301109","valid_json","Non-Executable","The report lacks specific details on how to trigger the bug, such as the exact conditions or sequence of actions leading to the duplication of items.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1822","0","225","2047","0.00040830"
"2026-07-10T16:17:05","raw","full","115","139","MC-301111","valid_json","Non-Executable","The report does not specify how to trigger the breaking of the end portal frame, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1811","0","223","2034","0.00040545"
"2026-07-10T16:17:09","raw","full","116","139","MC-301117","valid_json","Non-Executable","The report lacks clear instructions on how to trigger the bug, including specific commands or actions needed to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Insufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1911","0","229","2140","0.00042405"
"2026-07-10T16:17:13","raw","full","117","139","MC-301122","valid_json","Non-Executable","The report describes the symptom of the bug but does not provide a clear method to trigger or reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1819","0","208","2027","0.00039765"
"2026-07-10T16:17:16","raw","full","118","139","MC-301125","valid_json","Non-Executable","The report does not specify how to trigger the inability to mine or place blocks, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1803","0","207","2010","0.00039465"
"2026-07-10T16:17:20","raw","full","119","139","MC-301128","valid_json","Non-Executable","The report does not specify how the mouse stopped responding or the exact conditions under which the issue occurs, making it unclear how to reproduce the problem.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1826","0","233","2059","0.00041370"
"2026-07-10T16:17:24","raw","full","120","139","MC-301131","valid_json","Non-Executable","The report does not specify how to trigger the floating behavior of spiders, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1783","0","214","1997","0.00039585"
"2026-07-10T16:17:27","raw","full","121","139","MC-301132","valid_json","Non-Executable","The report lacks specific details on how to consistently reproduce the issue, such as the exact conditions or actions leading to the item being unreachable.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1845","0","220","2065","0.00040875"
"2026-07-10T16:17:31","raw","full","122","139","MC-301135","valid_json","Non-Executable","The report lacks a description of how the Iron Golems trigger the flower planting behavior, making it impossible to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Not Present","Not Applicable","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1788","0","202","1990","0.00038940"
"2026-07-10T16:17:35","raw","full","123","139","MC-301141","valid_json","Non-Executable","The report does not specify how to trigger the bug or the specific conditions under which the carpet fails to stay on the transparent wall circuit.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1816","0","219","2035","0.00040380"
"2026-07-10T16:17:38","raw","full","124","139","MC-301151","valid_json","Executable","The report provides a clear description of the bug behavior and the conditions under which it occurs, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1906","0","215","2121","0.00041490"
"2026-07-10T16:17:41","raw","full","125","139","MC-301157","valid_json","Non-Executable","The report does not specify how to trigger the ghasts' pathfinding behavior into fire, nor does it provide details on the environment or conditions under which this behavior occurs.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1803","0","222","2025","0.00040365"
"2026-07-10T16:17:46","raw","full","126","139","MC-301159","valid_json","Non-Executable","The report does not provide sufficient details on how to trigger the bug, such as the specific setup or actions needed to reproduce the issue with the rail junction on a redstone block.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1819","0","234","2053","0.00041325"
"2026-07-10T16:17:49","raw","full","127","139","MC-301170","valid_json","Non-Executable","The report lacks specific details on how to trigger the Endermen's attack, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1821","0","213","2034","0.00040095"
"2026-07-10T16:17:52","raw","full","128","139","MC-301171","valid_json","Executable","The report provides a clear description of the actions needed to reproduce the bug, specifically entering a boat while holding right click or double right clicking.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1842","0","222","2064","0.00040950"
"2026-07-10T16:17:56","raw","full","129","139","MC-301173","valid_json","Executable","The report provides a clear description of the actions needed to reproduce the bug, including breaking a block above, pressing Q, and the resulting behavior with the item.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1884","0","228","2112","0.00041940"
"2026-07-10T16:18:02","raw","full","130","139","MC-301176","valid_json","Non-Executable","The report does not specify how the user attempted to change their skin or the context in which the issue occurs, making it unclear how to reproduce the problem.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1832","0","245","2077","0.00042180"
"2026-07-10T16:18:06","raw","full","131","139","MC-301183","valid_json","Executable","The report provides a clear description of the actions taken with the Happy Ghasts and the resulting behavior, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1809","0","228","2037","0.00040815"
"2026-07-10T16:18:10","raw","full","132","139","MC-301184","valid_json","Executable","The report provides a clear description of how to reproduce the bug, including the setup and actions needed.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","2045","0","209","2254","0.00043215"
"2026-07-10T16:18:14","raw","full","133","139","MC-301202","valid_json","Executable","The report provides enough detail about the situation with the copper golem and its effects on villager functions, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1898","0","227","2125","0.00042090"
"2026-07-10T16:18:17","raw","full","134","139","MC-301203","valid_json","Non-Executable","The report does not specify how the user changed their skin or what steps were taken to attempt to see the capes, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1833","0","242","2075","0.00042015"
"2026-07-10T16:18:21","raw","full","135","139","MC-301205","valid_json","Non-Executable","The report does not specify how the world was transferred or any specific actions taken prior to encountering the error, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1798","0","221","2019","0.00040230"
"2026-07-10T16:18:25","raw","full","136","139","MC-301221","valid_json","Non-Executable","The report does not specify the exact conditions or actions needed to reproduce the rendering issue, making it unclear how to trigger the bug.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1857","0","222","2079","0.00041175"
"2026-07-10T16:18:28","raw","full","137","139","MC-301222","valid_json","Executable","The report provides enough detail about the observed behavior and the context in which it occurs, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1814","0","217","2031","0.00040230"
"2026-07-10T16:18:32","raw","full","138","139","MC-301234","valid_json","Executable","The report provides enough information about the command '/rotate' and its effect on momentum, allowing for an attempt to reproduce the behavior.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1855","0","221","2076","0.00041085"
"2026-07-10T16:18:35","raw","full","139","139","MC-301252","valid_json","Non-Executable","The report does not specify how to trigger the issue with enchanted items, making it unclear how to reproduce the bug.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1799","0","214","2013","0.00039825"
